is_intention,is_memory,id,title,url,tags,categoryId,category,time,description
not_intention,People & Blogs,kv5laq7Tc88,【Anna阿姨】4盘Tom Ford眼影刷色和眼妆分享 | 2盘新色 25 PRETTY BABY 26 LEOPARD SUN | 12 SEDUCTIVE ROSE | 20 DISCO DUST,https://www.youtube.com/watch?v=kv5laq7Tc88,"['tomford', 'seductiverose', 'prettybaby', 'discodust', 'leopardsun', 'covergirl']",22,People & Blogs,2019-05-17 01:49:12
not_intention,People & Blogs,xyJoP22sybc,【购物分享#16】丝芙兰 BG NM 护肤品彩妆开箱 | CHANEL ROUGE COCO FLASH 2019新品五支唇膏试色 | SIMPLE HUMAN新品,https://www.youtube.com/watch?v=xyJoP22sybc,"['sephora8折开箱', 'bg美妆盛典开箱', 'nm满减开箱', 'simplehuman新品镜子', 'anna阿姨', 'chanelrougecocoflash']",22,People & Blogs,2019-05-17 01:46:17
not_intention,People & Blogs,ng-QpUos0Ng,Weekly Vlog 41｜翻到一张十年前的照片｜5道简单易做的菜｜亚马逊员工奥特莱斯,https://www.youtube.com/watch?v=ng-QpUos0Ng,"['vlog', '生活', '日常']",22,People & Blogs,2019-05-17 01:24:49
Music,not_memory,aZr9CywM8gw,曾軼可-你是我最好的朋友 (十進七淘汰賽),https://www.youtube.com/watch?v=aZr9CywM8gw,"['曾軼可', '你是我最好的朋友', '快樂女聲']",10,Music,2019-05-15 03:58:55
not_intention,not_memory,9Pgee_GbDOk,曾軼可 - 你是我最好的朋友,https://www.youtube.com/watch?v=9Pgee_GbDOk,"['曾軼可', '你是我最好的朋友']",25,News & Politics,2019-05-15 03:58:48
not_intention,not_memory,kkU5-B_WdiU,曾軼可 - 你是我最好的朋友,https://www.youtube.com/watch?v=kkU5-B_WdiU,"['曾軼可', '你是我最好的朋友']",25,News & Politics,2019-05-15 03:58:41
Music,not_memory,hPSwGx8rCSM,曾軼可   星星月亮,https://www.youtube.com/watch?v=hPSwGx8rCSM,['Yico Zeng (TV Actor)'],10,Music,2019-05-14 15:35:23
Music,not_memory,b7BUS2L1Lgw,曾軼可 - 私奔【歌詞字幕 / 完整高清音質】♫「只要你願意在一片懷疑聲中，牽起我的手...」Ceng Yike - Elope,https://www.youtube.com/watch?v=b7BUS2L1Lgw,[],10,Music,2019-05-14 15:48:03
Music,not_memory,gdS8JiNu0Ss,曾軼可 - 我是你的你是我的,https://www.youtube.com/watch?v=gdS8JiNu0Ss,"['我是你的', '你是我的']",10,Music,2019-05-14 15:39:57
Music,not_memory,V8NtZaHFryE,曾軼可 - 黑天鵝,https://www.youtube.com/watch?v=V8NtZaHFryE,"['曾軼可', '黑天鵝']",10,Music,2019-05-14 15:30:08
Music,not_memory,i3rY9ymHM-k,三的颜色  -曾轶可 「每日歌曲推荐 #70」,https://www.youtube.com/watch?v=i3rY9ymHM-k,"['三的颜色 曾轶可', '三的颜色', '曾轶可', '三的颜色 曾轶可 mp3', '三的颜色 曾轶可 mp3 lrc', '三的颜色 -曾轶可 mp3 lrc', '三的颜色 -曾轶可 「每日歌曲推荐 #70」', '每日歌曲推荐 #70', '每日歌曲推荐', '曾轶可 三的颜色', '三的颜色 -曾轶可 kkbox new song', '三的颜色 -曾轶可 new kkbox song']",10,Music,2019-05-14 15:23:07
Music,not_memory,fzuy63eCUKc,逃跑计划Escape Plan - 夜空中最亮的星Brightest Star In The Night Sky,https://www.youtube.com/watch?v=fzuy63eCUKc,"['逃跑计划', 'EscapePlan', '夜空中最亮的星']",10,Music,2019-05-14 03:35:36
not_intention,People & Blogs,vnn8ROSyBqY,elsewhere,https://www.youtube.com/watch?v=vnn8ROSyBqY,[],22,People & Blogs,2019-05-09 17:03:56
not_intention,not_memory,B_RzhmmaFVo,Google Drive Oauth Tutorial for Filepicker,https://www.youtube.com/watch?v=B_RzhmmaFVo,"['OAuth (Internet Protocol)', 'Google Drive (Software)', 'Filepicker']",26,How-to & Style,2019-05-09 02:43:26
not_intention,Science & Technology,EVIGIcm7o2w,GridFS with MongoDB Tutorial - An Overview of GridFS and How to Integrate with Mongo,https://www.youtube.com/watch?v=EVIGIcm7o2w,"['gridfs integration', 'gridfs and mongo', 'gridfs mongodb', 'MongoDB', 'GridFS tutorial']",28,Science & Technology,2019-05-09 02:24:46
Education,not_memory,srPXMt1Q0nY,Uploading an Image | Creating a REST API with Node.js,https://www.youtube.com/watch?v=srPXMt1Q0nY,"['node', 'nodejs', 'rest', 'restful', 'rest api', 'tutorial', 'image upload', 'upload']",27,Education,2019-05-09 02:23:17
Education,not_memory,ywvrRC6-W-U,OAuth (Passport.js) Tutorial #20 - Logging Users Out,https://www.youtube.com/watch?v=ywvrRC6-W-U,"['oauth', 'oauth 2', 'passport', 'passport.js', 'passportjs', 'passport js', 'oauth passport', 'passport tutorial', 'oauth tutorial', 'authentication', 'node auth', 'node passport', 'node', 'node oauth', 'auth tutorial', 'passport logout', 'logout', 'log out', 'passport log out', 'passport.js logout', 'passport.js log out', 'oauth logout', 'oauth log out']",27,Education,2019-05-08 19:09:44
